Date,Open,High,Low,Close,Adj Close,Volume
2021-03-04,5675.000000,5700.000000,5525.000000,5575.000000,4325.927734,70766800
2021-03-05,5525.000000,5575.000000,5475.000000,5500.000000,4267.731445,48034400
2021-03-08,5550.000000,5625.000000,5475.000000,5550.000000,4306.529297,55652900
2021-03-09,5550.000000,5650.000000,5400.000000,5525.000000,4287.129883,66908800
2021-03-10,5500.000000,5525.000000,5400.000000,5425.000000,4209.535156,66154200
2021-03-12,5550.000000,5575.000000,5450.000000,5475.000000,4248.332520,87065000
2021-03-15,5525.000000,5625.000000,5500.000000,5525.000000,4287.129883,48489500
2021-03-16,5600.000000,5725.000000,5550.000000,5550.000000,4306.529297,64804400
2021-03-17,5625.000000,5650.000000,5550.000000,5575.000000,4325.927734,61881600
2021-03-18,5675.000000,5800.000000,5625.000000,5725.000000,4442.320313,90338700
2021-03-19,5725.000000,5775.000000,5625.000000,5775.000000,4481.118164,80429800
2021-03-22,5750.000000,5775.000000,5550.000000,5575.000000,4325.927734,57320300
2021-03-23,5550.000000,5675.000000,5550.000000,5575.000000,4325.927734,46973100
2021-03-24,5575.000000,5600.000000,5450.000000,5450.000000,4228.934082,40065300
2021-03-25,5450.000000,5525.000000,5400.000000,5450.000000,4228.934082,49497900
2021-03-26,5525.000000,5600.000000,5475.000000,5600.000000,4345.327148,24880300
2021-03-29,5600.000000,5650.000000,5525.000000,5525.000000,4287.129883,25164100
2021-03-30,5475.000000,5550.000000,5400.000000,5400.000000,4190.136230,55842300
2021-03-31,5450.000000,5450.000000,5225.000000,5275.000000,4093.142822,89835200
2021-04-01,5350.000000,5400.000000,5325.000000,5350.000000,4151.338379,33323600
2021-04-05,5425.000000,5450.000000,5350.000000,5350.000000,4151.338379,29142200
2021-04-06,5375.000000,5400.000000,5300.000000,5350.000000,4151.338379,26040800
2021-04-07,5300.000000,5350.000000,5275.000000,5325.000000,4131.939941,33361900
2021-04-08,5375.000000,5375.000000,5300.000000,5300.000000,4112.540527,43680100
2021-04-09,5300.000000,5400.000000,5275.000000,5275.000000,4093.142822,59348800
2021-04-12,5250.000000,5275.000000,5050.000000,5075.000000,3937.952393,68211200
2021-04-13,5025.000000,5175.000000,5025.000000,5075.000000,3937.952393,53505400
2021-04-14,5150.000000,5275.000000,5100.000000,5250.000000,4073.743896,39277800
2021-04-15,5250.000000,5275.000000,5175.000000,5250.000000,4073.743896,34533700
2021-04-16,5300.000000,5325.000000,5200.000000,5250.000000,4073.743896,38151200
2021-04-19,5225.000000,5250.000000,5200.000000,5200.000000,4034.946045,30832600
2021-04-20,5150.000000,5300.000000,5150.000000,5300.000000,4112.540527,46601200
2021-04-21,5225.000000,5275.000000,5200.000000,5225.000000,4054.345459,47261000
2021-04-22,5225.000000,5500.000000,5225.000000,5450.000000,4228.934082,86785100
2021-04-23,5500.000000,5650.000000,5475.000000,5625.000000,4364.725586,95175600
2021-04-26,5625.000000,5675.000000,5600.000000,5625.000000,4364.725586,65428000
2021-04-27,5625.000000,5650.000000,5475.000000,5525.000000,4287.129883,41552600
2021-04-28,5400.000000,5575.000000,5325.000000,5350.000000,4151.338379,72011700
2021-04-29,5350.000000,5475.000000,5350.000000,5425.000000,4209.535156,43203100
2021-04-30,5450.000000,5550.000000,5375.000000,5500.000000,4267.731445,56668600
2021-05-03,5450.000000,5500.000000,5400.000000,5425.000000,4277.192383,29451000
2021-05-04,5500.000000,5575.000000,5425.000000,5500.000000,4336.324707,39860400
2021-05-05,5525.000000,5600.000000,5475.000000,5525.000000,4356.034668,27270000
2021-05-06,5600.000000,5600.000000,5400.000000,5425.000000,4277.192383,34361400
2021-05-07,5450.000000,5475.000000,5275.000000,5325.000000,4198.350586,30771700
2021-05-10,5350.000000,5425.000000,5350.000000,5375.000000,4237.771484,25429700
2021-05-11,5400.000000,5425.000000,5175.000000,5225.000000,4119.508301,49162600
2021-05-17,5300.000000,5325.000000,5125.000000,5175.000000,4080.087646,47623100
2021-05-18,5150.000000,5200.000000,5100.000000,5150.000000,4060.375977,45784300
2021-05-19,5100.000000,5125.000000,5025.000000,5050.000000,3981.534424,47008800
2021-05-20,5050.000000,5200.000000,5025.000000,5175.000000,4080.087646,49746900
2021-05-21,5175.000000,5225.000000,5050.000000,5050.000000,3981.534424,43416900
2021-05-24,5100.000000,5150.000000,5025.000000,5100.000000,4020.955322,33540000
2021-05-25,5100.000000,5150.000000,5050.000000,5075.000000,4001.244629,45393500
2021-05-27,5100.000000,5225.000000,5075.000000,5150.000000,4060.375977,99709500
2021-05-28,5175.000000,5225.000000,5125.000000,5150.000000,4060.375977,24346700
2021-05-31,5175.000000,5300.000000,5150.000000,5250.000000,4139.218750,41498000
2021-06-02,5350.000000,5350.000000,5275.000000,5325.000000,4198.350586,43217400
2021-06-03,5350.000000,5350.000000,5275.000000,5350.000000,4218.061035,49012700
2021-06-04,5325.000000,5350.000000,5200.000000,5225.000000,4119.508301,35211100
2021-06-07,5225.000000,5300.000000,5200.000000,5250.000000,4139.218750,31693200
2021-06-08,5300.000000,5325.000000,5200.000000,5275.000000,4158.929199,35402300
2021-06-09,5275.000000,5350.000000,5225.000000,5325.000000,4198.350586,24331300
2021-06-10,5400.000000,5425.000000,5325.000000,5400.000000,4257.481934,42924200
2021-06-11,5400.000000,5425.000000,5250.000000,5275.000000,4158.929199,44421700
2021-06-14,5350.000000,5350.000000,5150.000000,5175.000000,4080.087646,40699500
2021-06-15,5175.000000,5200.000000,5125.000000,5150.000000,4060.375977,35915800
2021-06-16,5200.000000,5200.000000,5125.000000,5150.000000,4060.375977,29144900
2021-06-17,5125.000000,5150.000000,5075.000000,5100.000000,4020.955322,38074600
2021-06-18,5075.000000,5125.000000,4900.000000,5000.000000,3942.112793,112157600
2021-06-21,4920.000000,4970.000000,4760.000000,4920.000000,3879.039063,48183300
2021-06-22,4920.000000,5025.000000,4900.000000,4920.000000,3879.039063,47156200
2021-06-23,4980.000000,5025.000000,4920.000000,4930.000000,3886.923340,46351900
2021-06-24,4930.000000,4980.000000,4910.000000,4940.000000,3894.807373,24665200
2021-06-25,4940.000000,4980.000000,4910.000000,4920.000000,3879.039063,33125300
2021-06-28,4920.000000,4930.000000,4710.000000,4710.000000,3713.470459,53083400
2021-06-29,4730.000000,4920.000000,4710.000000,4840.000000,3815.965576,70425700
2021-06-30,4830.000000,5000.000000,4820.000000,4940.000000,3894.807373,34641700
2021-07-01,4990.000000,5100.000000,4950.000000,5025.000000,3961.823975,42856900
2021-07-02,5025.000000,5075.000000,4980.000000,5000.000000,3942.112793,22436900
2021-07-05,5050.000000,5075.000000,4920.000000,4940.000000,3894.807373,27554100
2021-07-06,4970.000000,4970.000000,4890.000000,4900.000000,3863.270508,31280100
2021-07-07,4900.000000,4990.000000,4860.000000,4900.000000,3863.270508,35907800
2021-07-08,4930.000000,4960.000000,4850.000000,4880.000000,3847.502197,40566600
2021-07-09,4880.000000,4920.000000,4870.000000,4910.000000,3871.155518,21088500
2021-07-12,4910.000000,4950.000000,4880.000000,4920.000000,3879.039063,26816600
2021-07-13,4950.000000,4960.000000,4850.000000,4900.000000,3863.270508,28998600
2021-07-14,4920.000000,4920.000000,4730.000000,4730.000000,3729.239014,43408700
2021-07-15,4730.000000,4840.000000,4640.000000,4810.000000,3792.312256,50750700
2021-07-16,4840.000000,4910.000000,4820.000000,4880.000000,3847.502197,32544000
2021-07-19,4850.000000,4870.000000,4780.000000,4780.000000,3768.659668,25106100
2021-07-21,4780.000000,4930.000000,4780.000000,4870.000000,3839.617920,41716000
2021-07-22,4930.000000,5025.000000,4900.000000,4980.000000,3926.344971,36287300
2021-07-23,5000.000000,5000.000000,4910.000000,4950.000000,3902.692139,26847700
2021-07-26,4950.000000,4970.000000,4770.000000,4770.000000,3760.776123,43373400
2021-07-27,4770.000000,4830.000000,4730.000000,4760.000000,3752.891602,42635500
2021-07-28,4780.000000,4790.000000,4710.000000,4710.000000,3713.470459,24083000
2021-07-29,4720.000000,4740.000000,4650.000000,4650.000000,3666.165283,50238500
2021-07-30,4710.000000,4840.000000,4670.000000,4720.000000,3721.354492,65379500
2021-08-02,4730.000000,4820.000000,4730.000000,4820.000000,3800.196777,39192600
2021-08-03,4840.000000,4970.000000,4830.000000,4940.000000,3894.807373,46414100
2021-08-04,4970.000000,4970.000000,4870.000000,4900.000000,3863.270508,25646900
2021-08-05,4900.000000,4930.000000,4860.000000,4890.000000,3855.386719,31304900
2021-08-06,4940.000000,4980.000000,4880.000000,4940.000000,3894.807373,45454600
2021-08-09,4940.000000,4950.000000,4830.000000,4860.000000,3831.733398,31858700
2021-08-10,4900.000000,4930.000000,4840.000000,4910.000000,3871.155518,41920300
2021-08-12,4940.000000,4960.000000,4880.000000,4940.000000,3894.807373,22191700
2021-08-13,4960.000000,5075.000000,4960.000000,5025.000000,3961.823975,62673300
2021-08-16,5050.000000,5075.000000,4990.000000,5075.000000,4001.244629,46949700
2021-08-18,5100.000000,5300.000000,5075.000000,5225.000000,4119.508301,102560600
2021-08-19,5225.000000,5275.000000,5075.000000,5150.000000,4060.375977,53594900
2021-08-20,5150.000000,5150.000000,5000.000000,5100.000000,4020.955322,32878200
2021-08-23,5100.000000,5150.000000,5050.000000,5100.000000,4020.955322,30921500
2021-08-24,5175.000000,5175.000000,5050.000000,5075.000000,4001.244629,32783500
2021-08-25,5150.000000,5200.000000,5075.000000,5150.000000,4060.375977,26870400
2021-08-26,5200.000000,5200.000000,5050.000000,5100.000000,4020.955322,28757400
2021-08-27,5100.000000,5100.000000,5050.000000,5050.000000,3981.534424,26966100
2021-08-30,5100.000000,5275.000000,5100.000000,5275.000000,4158.929199,51914600
2021-08-31,5275.000000,5300.000000,5200.000000,5225.000000,4119.508301,45649200
2021-09-01,5225.000000,5275.000000,5100.000000,5175.000000,4080.087646,26732500
2021-09-02,5200.000000,5250.000000,5175.000000,5250.000000,4139.218750,17335000
2021-09-03,5250.000000,5350.000000,5200.000000,5350.000000,4218.061035,28004500
2021-09-06,5375.000000,5450.000000,5325.000000,5425.000000,4277.192383,28315200
2021-09-07,5425.000000,5450.000000,5300.000000,5350.000000,4218.061035,23685800
2021-09-08,5375.000000,5375.000000,5250.000000,5250.000000,4139.218750,44076000
2021-09-09,5250.000000,5450.000000,5250.000000,5450.000000,4296.902832,49118000
2021-09-10,5450.000000,5475.000000,5375.000000,5425.000000,4277.192383,31997100
2021-09-13,5425.000000,5500.000000,5350.000000,5450.000000,4296.902832,29796400
2021-09-14,5500.000000,5550.000000,5450.000000,5525.000000,4356.034668,34356900
2021-09-15,5525.000000,5550.000000,5375.000000,5400.000000,4257.481934,61522300
2021-09-16,5425.000000,5475.000000,5350.000000,5375.000000,4237.771484,27187700
2021-09-17,5375.000000,5425.000000,5275.000000,5425.000000,4277.192383,44004000
2021-09-20,5425.000000,5425.000000,5225.000000,5300.000000,4178.639160,46896100
2021-09-21,5275.000000,5275.000000,5150.000000,5225.000000,4119.508301,23656300
2021-09-22,5225.000000,5350.000000,5200.000000,5275.000000,4158.929199,21750800
2021-09-23,5275.000000,5325.000000,5150.000000,5150.000000,4060.375977,27178400
2021-09-24,5150.000000,5225.000000,5125.000000,5150.000000,4060.375977,29394300
2021-09-27,5150.000000,5225.000000,5125.000000,5175.000000,4080.087646,25252300
2021-09-28,5175.000000,5200.000000,5075.000000,5075.000000,4001.244629,35640900
2021-09-29,5075.000000,5350.000000,5050.000000,5325.000000,4198.350586,42995900
2021-09-30,5375.000000,5500.000000,5300.000000,5500.000000,4336.324707,44723000
2021-10-01,5450.000000,5500.000000,5400.000000,5450.000000,4296.902832,27484100
2021-10-04,5500.000000,5625.000000,5475.000000,5575.000000,4395.456055,52074900
2021-10-05,5575.000000,5650.000000,5500.000000,5550.000000,4375.745605,27128000
2021-10-06,5600.000000,6100.000000,5575.000000,5975.000000,4710.825195,168237500
2021-10-07,5975.000000,6000.000000,5700.000000,5700.000000,4494.009277,97516000
2021-10-08,5700.000000,5975.000000,5625.000000,5900.000000,4688.709473,91094200
2021-10-11,5925.000000,5950.000000,5775.000000,5775.000000,4589.372559,38994500
2021-10-12,5800.000000,5950.000000,5775.000000,5875.000000,4668.841797,68823100
2021-10-13,5950.000000,6300.000000,5925.000000,6275.000000,4986.720703,143652900
2021-10-14,6300.000000,6450.000000,6125.000000,6225.000000,4946.985840,104502800
2021-10-15,6275.000000,6300.000000,6125.000000,6250.000000,4966.853516,82896700
2021-10-18,6275.000000,6350.000000,6200.000000,6225.000000,4946.985840,61419000
2021-10-19,6275.000000,6375.000000,6200.000000,6350.000000,5046.322754,52117000
2021-10-21,6350.000000,6350.000000,6125.000000,6150.000000,4887.383789,132905200
2021-10-22,6150.000000,6225.000000,6125.000000,6175.000000,4907.250977,26886400
2021-10-25,6200.000000,6225.000000,6025.000000,6050.000000,4807.914551,51872000
2021-10-26,6050.000000,6175.000000,6050.000000,6150.000000,4887.383789,25950500
2021-10-27,6100.000000,6125.000000,6000.000000,6000.000000,4768.179199,40588700
2021-10-28,6000.000000,6175.000000,5950.000000,6000.000000,4768.179199,50046900
2021-10-29,6225.000000,6250.000000,6025.000000,6025.000000,4788.046875,82397400
2021-11-01,6050.000000,6150.000000,6025.000000,6025.000000,4788.046875,37254100
2021-11-02,6025.000000,6100.000000,5900.000000,5900.000000,4688.709473,25293400
2021-11-03,5900.000000,6025.000000,5825.000000,5975.000000,4748.311523,90495000
2021-11-04,6075.000000,6075.000000,5950.000000,5975.000000,4748.311523,41774200
2021-11-05,5900.000000,5975.000000,5850.000000,5925.000000,4708.576660,80775400
2021-11-08,5925.000000,6000.000000,5900.000000,5925.000000,4708.576660,23177300
2021-11-09,5900.000000,5950.000000,5850.000000,5850.000000,4648.974609,41112200
2021-11-10,5925.000000,6250.000000,5875.000000,6175.000000,4907.250977,104312600
2021-11-11,6200.000000,6250.000000,6150.000000,6175.000000,4907.250977,51111700
2021-11-12,6200.000000,6225.000000,6075.000000,6150.000000,4887.383789,26920800
2021-11-15,6150.000000,6175.000000,6050.000000,6125.000000,4867.516113,22148900
2021-11-16,6125.000000,6250.000000,6100.000000,6175.000000,4907.250977,42681000
2021-11-17,6225.000000,6250.000000,6175.000000,6250.000000,4966.853516,49120900
2021-11-18,6250.000000,6250.000000,6175.000000,6200.000000,4927.118652,29629900
2021-11-19,6225.000000,6250.000000,6200.000000,6225.000000,4946.985840,37505200
2021-11-22,6250.000000,6375.000000,6125.000000,6200.000000,4927.118652,62612600
2021-11-23,6250.000000,6300.000000,6175.000000,6250.000000,4966.853516,31557400
2021-11-24,6275.000000,6275.000000,6200.000000,6225.000000,4946.985840,25645300
2021-11-25,6250.000000,6300.000000,6175.000000,6225.000000,4946.985840,32763500
2021-11-26,6200.000000,6225.000000,5875.000000,5900.000000,4688.709473,93634100
2021-11-29,5900.000000,6000.000000,5750.000000,5975.000000,4748.311523,87367400
2021-11-30,5950.000000,5975.000000,5750.000000,5775.000000,4589.372559,97592700
2021-12-01,5825.000000,5850.000000,5625.000000,5650.000000,4490.035156,102412800
2021-12-02,5650.000000,5875.000000,5600.000000,5850.000000,4648.974609,48422300
2021-12-03,5900.000000,5925.000000,5725.000000,5750.000000,4569.504883,31882900
2021-12-06,5750.000000,5800.000000,5650.000000,5650.000000,4490.035156,53112400
2021-12-07,5700.000000,5925.000000,5700.000000,5925.000000,4708.576660,39679500
2021-12-08,5925.000000,5950.000000,5775.000000,5800.000000,4609.239746,44189500
2021-12-09,5900.000000,6000.000000,5800.000000,6000.000000,4768.179199,35386900
2021-12-10,5950.000000,5950.000000,5800.000000,5925.000000,4708.576660,55629400
2021-12-13,5925.000000,5975.000000,5875.000000,5900.000000,4688.709473,30655800
2021-12-14,5925.000000,5925.000000,5850.000000,5875.000000,4668.841797,17233700
2021-12-15,5900.000000,6050.000000,5875.000000,6000.000000,4768.179199,51113700
2021-12-16,6025.000000,6050.000000,5800.000000,5800.000000,4609.239746,56929600
2021-12-17,5800.000000,5825.000000,5725.000000,5800.000000,4609.239746,55854900
2021-12-20,5750.000000,5775.000000,5675.000000,5675.000000,4509.902344,26290000
2021-12-21,5675.000000,5750.000000,5650.000000,5650.000000,4490.035156,29127800
2021-12-22,5700.000000,5775.000000,5625.000000,5625.000000,4470.167969,33727100
2021-12-23,5650.000000,5750.000000,5625.000000,5725.000000,4549.637695,21744100
2021-12-24,5725.000000,5750.000000,5650.000000,5675.000000,4509.902344,16203800
2021-12-27,5725.000000,5750.000000,5650.000000,5675.000000,4509.902344,20426700
2021-12-28,5675.000000,5750.000000,5650.000000,5725.000000,4549.637695,21833300
2021-12-29,5750.000000,5775.000000,5675.000000,5750.000000,4569.504883,14260000
2021-12-30,5775.000000,5775.000000,5700.000000,5700.000000,4529.770020,17144000
2022-01-03,5675.000000,5750.000000,5625.000000,5725.000000,4549.637695,27052300
2022-01-04,5750.000000,5875.000000,5725.000000,5775.000000,4589.372559,29770700
2022-01-05,5725.000000,5775.000000,5550.000000,5575.000000,4430.433594,50423900
2022-01-06,5600.000000,5675.000000,5575.000000,5675.000000,4509.902344,32155800
2022-01-07,5725.000000,5750.000000,5650.000000,5700.000000,4529.770020,25014800
2022-01-10,5675.000000,5725.000000,5650.000000,5650.000000,4490.035156,15379400
2022-01-11,5700.000000,5700.000000,5650.000000,5700.000000,4529.770020,21800300
2022-01-12,5725.000000,5725.000000,5650.000000,5725.000000,4549.637695,21283700
2022-01-13,5725.000000,5775.000000,5675.000000,5775.000000,4589.372559,18618100
2022-01-14,5775.000000,5800.000000,5700.000000,5725.000000,4549.637695,17719100
2022-01-17,5775.000000,5775.000000,5650.000000,5675.000000,4509.902344,15859100
2022-01-18,5675.000000,5725.000000,5575.000000,5650.000000,4490.035156,28165300
2022-01-19,5650.000000,5675.000000,5575.000000,5600.000000,4450.300293,38051800
2022-01-20,5600.000000,5625.000000,5500.000000,5525.000000,4390.698730,46564600
2022-01-21,5525.000000,5625.000000,5500.000000,5600.000000,4450.300293,40709600
2022-01-24,5600.000000,5625.000000,5525.000000,5525.000000,4390.698730,27127800
2022-01-25,5500.000000,5500.000000,5375.000000,5450.000000,4331.096191,56709200
2022-01-26,5500.000000,5500.000000,5425.000000,5450.000000,4331.096191,27985700
2022-01-27,5425.000000,5525.000000,5400.000000,5475.000000,4350.963379,34574800
2022-01-28,5475.000000,5525.000000,5450.000000,5475.000000,4350.963379,27378500
2022-01-31,5475.000000,5550.000000,5450.000000,5475.000000,4350.963379,32006300
2022-02-02,5500.000000,5525.000000,5425.000000,5500.000000,4370.831055,33450400
2022-02-03,5500.000000,5550.000000,5450.000000,5500.000000,4370.831055,38565600
2022-02-04,5525.000000,5525.000000,5475.000000,5500.000000,4370.831055,16052500
2022-02-07,5500.000000,5525.000000,5450.000000,5475.000000,4350.963379,46685400
2022-02-08,5525.000000,5700.000000,5500.000000,5550.000000,4410.565430,95691000
2022-02-09,5550.000000,5650.000000,5475.000000,5550.000000,4410.565430,80244900
2022-02-10,5575.000000,5625.000000,5450.000000,5450.000000,4331.096191,93265400
2022-02-11,5450.000000,5475.000000,5400.000000,5450.000000,4331.096191,36376700
2022-02-14,5400.000000,5425.000000,5250.000000,5300.000000,4211.892090,74307400
2022-02-15,5300.000000,5525.000000,5300.000000,5500.000000,4370.831055,77964800
2022-02-16,5550.000000,5600.000000,5475.000000,5475.000000,4350.963379,46730000
2022-02-17,5500.000000,5525.000000,5425.000000,5475.000000,4350.963379,47572000
2022-02-18,5450.000000,5625.000000,5425.000000,5600.000000,4450.300293,53981400
2022-02-21,5625.000000,5650.000000,5550.000000,5575.000000,4430.433594,27509200
2022-02-22,5525.000000,5575.000000,5450.000000,5575.000000,4430.433594,49233600
2022-02-23,5575.000000,5650.000000,5525.000000,5650.000000,4490.035156,44299100
2022-02-24,5625.000000,5775.000000,5525.000000,5700.000000,4529.770020,76492000
2022-02-25,5700.000000,5800.000000,5650.000000,5800.000000,4609.239746,97598000
2022-03-01,5800.000000,5950.000000,5700.000000,5700.000000,4529.770020,101227600
2022-03-02,5650.000000,5700.000000,5500.000000,5525.000000,4390.698730,80565600
2022-03-04,5575.000000,5675.000000,5525.000000,5625.000000,4470.167969,50348400
2022-03-07,5600.000000,5825.000000,5550.000000,5800.000000,4609.239746,59978000
2022-03-08,6000.000000,6550.000000,5975.000000,6250.000000,4966.853516,256655000
2022-03-09,6500.000000,6500.000000,6225.000000,6300.000000,5006.588379,107853200
2022-03-10,6300.000000,6300.000000,6150.000000,6250.000000,4966.853516,56584100
2022-03-11,6175.000000,6300.000000,6125.000000,6275.000000,4986.720703,32940500
2022-03-14,6350.000000,6425.000000,6300.000000,6375.000000,5066.190918,61811900
2022-03-15,6425.000000,6450.000000,6275.000000,6300.000000,5006.588379,57193600
2022-03-16,6325.000000,6400.000000,6300.000000,6400.000000,5086.057617,55776300
2022-03-17,6400.000000,6475.000000,6350.000000,6425.000000,5105.925293,53844700
2022-03-18,6450.000000,6450.000000,6325.000000,6400.000000,5086.057617,69493500
2022-03-21,6450.000000,6600.000000,6450.000000,6600.000000,5244.996582,72452300
2022-03-22,6600.000000,6600.000000,6500.000000,6575.000000,5225.129883,39260600
2022-03-23,6575.000000,6575.000000,6450.000000,6475.000000,5145.660156,27348900
2022-03-24,6425.000000,6575.000000,6425.000000,6575.000000,5225.129883,37635100
2022-03-25,6550.000000,6575.000000,6375.000000,6400.000000,5086.057617,42984300
2022-03-28,6400.000000,6775.000000,6400.000000,6700.000000,5324.466797,68545500
2022-03-29,6600.000000,6700.000000,6550.000000,6550.000000,5205.262207,24901500
2022-03-30,6550.000000,6650.000000,6500.000000,6650.000000,5284.731934,34320500
2022-03-31,6675.000000,6675.000000,6575.000000,6575.000000,5225.129883,41346500
2022-04-01,6775.000000,6775.000000,6625.000000,6700.000000,5324.466797,35365600
2022-04-04,6775.000000,6825.000000,6675.000000,6825.000000,5423.803223,29374100
2022-04-05,6825.000000,6900.000000,6725.000000,6900.000000,5483.406250,28581200
2022-04-06,6825.000000,7000.000000,6800.000000,7000.000000,5562.876465,48854700
2022-04-07,6950.000000,7000.000000,6850.000000,6900.000000,5483.406250,41492600
2022-04-08,7000.000000,7075.000000,6900.000000,7000.000000,5562.876465,55006300
2022-04-11,6975.000000,7000.000000,6750.000000,6850.000000,5443.671387,51481700
2022-04-12,6875.000000,6950.000000,6825.000000,6950.000000,5523.141113,41879800
2022-04-13,6950.000000,7000.000000,6875.000000,6975.000000,5543.008789,52818100
2022-04-14,6975.000000,7050.000000,6875.000000,6875.000000,5463.538086,23891600
2022-04-18,6900.000000,7050.000000,6900.000000,7000.000000,5562.876465,32962100
2022-04-19,7050.000000,7050.000000,6800.000000,6900.000000,5483.406250,29237600
2022-04-20,6900.000000,6975.000000,6825.000000,6900.000000,5483.406250,39881900
2022-04-21,6925.000000,7100.000000,6900.000000,7000.000000,5562.876465,51438900
2022-04-22,6975.000000,7100.000000,6875.000000,7050.000000,5602.610840,39795300
2022-04-25,7050.000000,7150.000000,6875.000000,7075.000000,5622.478027,52305700
2022-04-26,7100.000000,7200.000000,7000.000000,7200.000000,5721.814941,39223700
2022-04-27,7175.000000,7200.000000,7050.000000,7125.000000,5662.212891,34988500
2022-04-28,7250.000000,7700.000000,7225.000000,7575.000000,6019.825684,118152200
2022-05-09,7425.000000,7425.000000,7050.000000,7050.000000,5749.868164,81089600
2022-05-10,6650.000000,7000.000000,6625.000000,7000.000000,5709.089355,118477400
2022-05-11,7025.000000,7225.000000,6900.000000,6900.000000,5627.530273,71287600
2022-05-12,6900.000000,7025.000000,6725.000000,6850.000000,5586.750977,45587500
2022-05-13,6900.000000,7225.000000,6850.000000,7125.000000,5811.037109,73260300
2022-05-17,7250.000000,7300.000000,7000.000000,7000.000000,5709.089355,40279200
2022-05-18,6975.000000,7200.000000,6925.000000,7100.000000,5790.646973,44859900
2022-05-19,6925.000000,7125.000000,6850.000000,7000.000000,5709.089355,27558300
2022-05-20,7050.000000,7200.000000,7050.000000,7125.000000,5811.037109,37674800
2022-05-23,7125.000000,7175.000000,6825.000000,6950.000000,5668.309570,46368600
2022-05-24,7025.000000,7200.000000,7025.000000,7150.000000,5831.426270,52177200
2022-05-25,7100.000000,7175.000000,7050.000000,7100.000000,5790.646973,51200500
2022-05-27,7200.000000,7300.000000,7150.000000,7225.000000,5892.595215,34766600
2022-05-30,7275.000000,7275.000000,7125.000000,7250.000000,5912.984375,37147800
2022-05-31,7250.000000,7475.000000,7250.000000,7350.000000,5994.542969,90800300
2022-06-02,7300.000000,7500.000000,7250.000000,7325.000000,5974.153809,72733400
2022-06-03,7350.000000,7475.000000,7300.000000,7300.000000,5953.763672,43947400
2022-06-06,7200.000000,7250.000000,7075.000000,7225.000000,5892.595215,53388400
2022-06-07,7300.000000,7400.000000,7200.000000,7200.000000,5872.205566,54814500
2022-06-08,7150.000000,7350.000000,7150.000000,7175.000000,5851.815918,33478600
2022-06-09,7150.000000,7350.000000,7150.000000,7200.000000,5872.205566,37787500
2022-06-10,7100.000000,7175.000000,6925.000000,6925.000000,5647.919922,57621000
2022-06-13,6900.000000,7100.000000,6725.000000,7025.000000,5729.478516,59781700
2022-06-14,6875.000000,7000.000000,6875.000000,6975.000000,5688.699219,38001800
2022-06-15,6975.000000,6975.000000,6700.000000,6700.000000,5464.413574,50804600
2022-06-16,6850.000000,6950.000000,6750.000000,6850.000000,5586.750977,74982600
2022-06-17,6675.000000,6950.000000,6675.000000,6950.000000,5668.309570,63931400
2022-06-20,6950.000000,6975.000000,6750.000000,6925.000000,5647.919922,44263700
2022-06-21,6900.000000,6975.000000,6850.000000,6850.000000,5586.750977,31247000
2022-06-22,6850.000000,6925.000000,6775.000000,6800.000000,5545.971680,35536800
2022-06-23,6850.000000,6875.000000,6750.000000,6875.000000,5607.140137,30137200
2022-06-24,6900.000000,6900.000000,6650.000000,6675.000000,5444.023926,42386000
2022-06-27,6700.000000,6750.000000,6550.000000,6650.000000,5423.634277,48277300
2022-06-28,6650.000000,6700.000000,6600.000000,6700.000000,5464.413574,36838200
2022-06-29,6625.000000,6700.000000,6500.000000,6500.000000,5301.296875,46682700
2022-06-30,6525.000000,6650.000000,6500.000000,6625.000000,5403.244629,52839200
2022-07-01,6675.000000,6675.000000,6500.000000,6525.000000,5321.686035,52387100
2022-07-04,6500.000000,6575.000000,6300.000000,6500.000000,5301.296875,43087400
2022-07-05,6500.000000,6525.000000,6325.000000,6325.000000,5158.569336,39700000
2022-07-06,6300.000000,6400.000000,6050.000000,6075.000000,4954.673828,67773900
2022-07-07,6025.000000,6125.000000,5900.000000,5950.000000,4852.725586,62871600
2022-07-08,6025.000000,6075.000000,5950.000000,5975.000000,4873.114746,78131700
2022-07-11,5975.000000,6075.000000,5925.000000,6050.000000,4934.284180,49946600
2022-07-12,6050.000000,6150.000000,6050.000000,6100.000000,4975.062988,22900800
2022-07-13,6100.000000,6100.000000,5825.000000,5825.000000,4750.777344,56747900
2022-07-14,5825.000000,6100.000000,5825.000000,6100.000000,4975.062988,59847700
2022-07-15,6000.000000,6075.000000,5925.000000,5950.000000,4852.725586,32403800
2022-07-18,5975.000000,6025.000000,5950.000000,6025.000000,4913.894043,27618400
2022-07-19,6025.000000,6150.000000,6025.000000,6075.000000,4954.673828,50725600
2022-07-20,6175.000000,6275.000000,6100.000000,6275.000000,5117.790527,70493600
2022-07-21,6200.000000,6250.000000,6050.000000,6175.000000,5036.231934,55415500
2022-07-22,6175.000000,6175.000000,6050.000000,6075.000000,4954.673828,37583800
2022-07-25,6050.000000,6150.000000,6050.000000,6075.000000,4954.673828,24674200
2022-07-26,6100.000000,6125.000000,6075.000000,6100.000000,4975.062988,21937400
2022-07-27,6125.000000,6125.000000,6000.000000,6100.000000,4975.062988,35066000
