Date,Open,High,Low,Close,Adj Close,Volume
2021-12-16,31575.000000,31575.000000,31125.000000,31125.000000,27664.855469,665100
2021-12-17,31175.000000,31175.000000,30875.000000,31000.000000,27553.751953,1082400
2021-12-20,31000.000000,31175.000000,31000.000000,31100.000000,27642.634766,282900
2021-12-21,31100.000000,31150.000000,31025.000000,31075.000000,27620.414063,229400
2021-12-22,31075.000000,31200.000000,30850.000000,30850.000000,27420.425781,460800
2021-12-23,30825.000000,30900.000000,30500.000000,30600.000000,27198.220703,458200
2021-12-24,30625.000000,30625.000000,30500.000000,30525.000000,27131.558594,294700
2021-12-27,30525.000000,30800.000000,30475.000000,30675.000000,27264.880859,390700
2021-12-28,30675.000000,30850.000000,30650.000000,30650.000000,27242.660156,406900
2021-12-29,30800.000000,30825.000000,30650.000000,30650.000000,27242.660156,131500
2021-12-30,30675.000000,30700.000000,30550.000000,30600.000000,27198.220703,378200
2022-01-03,30600.000000,30800.000000,30600.000000,30675.000000,27264.880859,218100
2022-01-04,30675.000000,31450.000000,30675.000000,31150.000000,27687.078125,401600
2022-01-05,31175.000000,31750.000000,31150.000000,31350.000000,27864.843750,364400
2022-01-06,31350.000000,31350.000000,30600.000000,30900.000000,27464.869141,547600
2022-01-07,30800.000000,31275.000000,30800.000000,31125.000000,27664.855469,431500
2022-01-10,31125.000000,31225.000000,30950.000000,30950.000000,27509.310547,319000
2022-01-11,30950.000000,31150.000000,30875.000000,31100.000000,27642.634766,362900
2022-01-12,31150.000000,32250.000000,31150.000000,32175.000000,28598.128906,1100100
2022-01-13,32250.000000,32275.000000,31875.000000,32250.000000,28664.789063,404100
2022-01-14,32250.000000,32250.000000,31600.000000,31975.000000,28420.361328,624500
2022-01-17,32200.000000,32200.000000,31600.000000,32050.000000,28487.023438,398300
2022-01-18,31950.000000,32000.000000,30700.000000,30825.000000,27398.207031,1203600
2022-01-19,30725.000000,31200.000000,30725.000000,31125.000000,27664.855469,177000
2022-01-20,31000.000000,31325.000000,30900.000000,31300.000000,27820.400391,307600
2022-01-21,31200.000000,31800.000000,31050.000000,31750.000000,28220.375000,357900
2022-01-24,31750.000000,31900.000000,31500.000000,31750.000000,28220.375000,281800
2022-01-25,31750.000000,31750.000000,31300.000000,31325.000000,27842.621094,380500
2022-01-26,31375.000000,31400.000000,30500.000000,30525.000000,27131.558594,2066900
2022-01-27,30650.000000,30675.000000,30525.000000,30550.000000,27153.777344,465700
2022-01-28,30575.000000,30650.000000,30500.000000,30500.000000,27109.337891,644400
2022-01-31,30550.000000,30675.000000,30500.000000,30625.000000,27220.441406,1298500
2022-02-02,30625.000000,30675.000000,30500.000000,30600.000000,27198.220703,617400
2022-02-03,30600.000000,30600.000000,30500.000000,30500.000000,27109.337891,323800
2022-02-04,30550.000000,30650.000000,30500.000000,30650.000000,27242.660156,368400
2022-02-07,30650.000000,31175.000000,30650.000000,31000.000000,27553.751953,427200
2022-02-08,31000.000000,31275.000000,30700.000000,31000.000000,27553.751953,871500
2022-02-09,31000.000000,31000.000000,30600.000000,30600.000000,27198.220703,769400
2022-02-10,30625.000000,30950.000000,30500.000000,30500.000000,27109.337891,859400
2022-02-11,30525.000000,30775.000000,30400.000000,30500.000000,27109.337891,1125000
2022-02-14,30500.000000,30900.000000,30100.000000,30900.000000,27464.869141,1116100
2022-02-15,30800.000000,30800.000000,30450.000000,30675.000000,27264.880859,346500
2022-02-16,31000.000000,31000.000000,30575.000000,31000.000000,27553.751953,919000
2022-02-17,31000.000000,31650.000000,30925.000000,31550.000000,28042.609375,1225600
2022-02-18,31400.000000,32100.000000,31350.000000,31800.000000,28264.818359,1089400
2022-02-21,31800.000000,31975.000000,31425.000000,31500.000000,27998.166016,331900
2022-02-22,31500.000000,31525.000000,30850.000000,31150.000000,27687.078125,582600
2022-02-23,31150.000000,31200.000000,30750.000000,31125.000000,27664.855469,954900
2022-02-24,31100.000000,32175.000000,30900.000000,32050.000000,28487.023438,3052700
2022-02-25,32050.000000,32600.000000,31400.000000,31400.000000,27909.283203,3695700
2022-03-01,31700.000000,32200.000000,31100.000000,31250.000000,27775.960938,1034500
2022-03-02,31400.000000,32175.000000,31375.000000,32000.000000,28442.583984,1283800
2022-03-04,31900.000000,31900.000000,31200.000000,31350.000000,27864.843750,858600
2022-03-07,31300.000000,31300.000000,30550.000000,30650.000000,27242.660156,986400
2022-03-08,30650.000000,30800.000000,30400.000000,30450.000000,27064.894531,1161100
2022-03-09,30525.000000,30775.000000,30300.000000,30375.000000,26998.232422,1189100
2022-03-10,30500.000000,31350.000000,30300.000000,31250.000000,27775.960938,1093400
2022-03-11,31100.000000,31250.000000,30750.000000,30850.000000,27420.425781,759900
2022-03-14,31000.000000,31050.000000,30525.000000,30550.000000,27153.777344,876300
2022-03-15,30650.000000,30775.000000,30350.000000,30350.000000,26976.011719,859700
2022-03-16,30450.000000,30625.000000,30350.000000,30450.000000,27064.894531,680400
2022-03-17,30500.000000,30825.000000,30500.000000,30625.000000,27220.441406,687500
2022-03-18,30700.000000,33575.000000,30700.000000,33575.000000,29842.492188,1771900
2022-03-21,32850.000000,32850.000000,31225.000000,31225.000000,27753.738281,1817500
2022-03-22,31225.000000,31325.000000,31000.000000,31000.000000,27553.751953,425700
2022-03-23,31000.000000,31325.000000,31000.000000,31000.000000,27553.751953,387900
2022-03-24,31050.000000,31300.000000,31050.000000,31200.000000,27731.517578,461800
2022-03-25,31200.000000,31300.000000,30850.000000,30850.000000,27420.425781,661600
2022-03-28,30850.000000,30925.000000,30600.000000,30675.000000,27264.880859,695000
2022-03-29,30825.000000,30950.000000,30825.000000,30825.000000,27398.207031,323800
2022-03-30,30900.000000,31425.000000,30875.000000,31300.000000,27820.400391,867500
2022-03-31,31300.000000,31900.000000,31300.000000,31600.000000,28087.048828,1026700
2022-04-01,31575.000000,32000.000000,31500.000000,31900.000000,28353.701172,1246700
2022-04-04,31900.000000,31975.000000,31700.000000,31975.000000,28420.361328,556600
2022-04-05,31975.000000,32225.000000,31975.000000,32175.000000,28598.128906,667700
2022-04-06,32125.000000,32150.000000,31100.000000,31300.000000,27820.400391,1142900
2022-04-07,31225.000000,31275.000000,30925.000000,30925.000000,27487.089844,826400
2022-04-08,30925.000000,31125.000000,30800.000000,30800.000000,27375.986328,947900
2022-04-11,30800.000000,30975.000000,30675.000000,30750.000000,27331.542969,709500
2022-04-12,30750.000000,30800.000000,30425.000000,30425.000000,27042.673828,1326300
2022-04-13,30500.000000,31000.000000,30425.000000,31000.000000,27553.751953,961600
2022-04-14,30925.000000,30925.000000,30525.000000,30600.000000,27198.220703,760700
2022-04-18,30675.000000,30900.000000,30625.000000,30800.000000,27375.986328,431600
2022-04-19,30800.000000,31350.000000,30600.000000,30600.000000,27198.220703,451700
2022-04-20,30625.000000,31275.000000,30625.000000,31225.000000,27753.738281,971300
2022-04-21,31325.000000,31325.000000,30700.000000,30700.000000,27287.103516,555200
2022-04-22,30750.000000,30900.000000,30525.000000,30600.000000,27198.220703,834000
2022-04-25,30500.000000,30800.000000,30400.000000,30600.000000,27198.220703,798300
2022-04-26,30800.000000,31100.000000,30550.000000,31100.000000,27642.634766,1125100
2022-04-27,31000.000000,31650.000000,30900.000000,31375.000000,27887.064453,1113900
2022-04-28,31375.000000,31525.000000,30500.000000,30700.000000,27287.103516,1932200
2022-05-09,30700.000000,30700.000000,30300.000000,30300.000000,26931.570313,1941600
2022-05-10,30300.000000,30575.000000,29850.000000,30575.000000,27175.998047,1680500
2022-05-11,30575.000000,30750.000000,30250.000000,30325.000000,26953.791016,1279700
2022-05-12,30325.000000,31225.000000,30300.000000,30350.000000,26976.011719,1607600
2022-05-13,30500.000000,31000.000000,30350.000000,30525.000000,27131.558594,1393600
2022-05-17,30575.000000,30900.000000,30300.000000,30300.000000,26931.570313,1076900
2022-05-18,30375.000000,30625.000000,30325.000000,30325.000000,26953.791016,778900
2022-05-19,30300.000000,30450.000000,30100.000000,30400.000000,27020.455078,1013600
2022-05-20,30500.000000,31100.000000,30425.000000,30775.000000,27353.765625,1565200
2022-05-23,30975.000000,31200.000000,30375.000000,30600.000000,27198.220703,957300
2022-05-24,30600.000000,30825.000000,30525.000000,30550.000000,27153.777344,419600
2022-05-25,30575.000000,30800.000000,30475.000000,30525.000000,27131.558594,731400
2022-05-27,30550.000000,30925.000000,30550.000000,30925.000000,27487.089844,375600
2022-05-30,31000.000000,31000.000000,30675.000000,30975.000000,27531.531250,857700
2022-05-31,31000.000000,31800.000000,31000.000000,31500.000000,27998.166016,4331800
2022-06-02,31500.000000,32125.000000,31500.000000,31575.000000,28064.830078,1251800
2022-06-03,31650.000000,31850.000000,31300.000000,31350.000000,27864.843750,615600
2022-06-06,31300.000000,31325.000000,30850.000000,31050.000000,27598.193359,884300
2022-06-07,31050.000000,32075.000000,30800.000000,31800.000000,28264.818359,1764800
2022-06-08,31850.000000,31950.000000,31525.000000,31525.000000,28020.388672,730000
2022-06-09,31600.000000,31850.000000,31500.000000,31525.000000,28020.388672,814200
2022-06-10,31400.000000,31400.000000,30800.000000,30850.000000,27420.425781,929500
2022-06-13,30500.000000,30975.000000,30500.000000,30675.000000,27264.880859,661400
2022-06-14,30800.000000,31175.000000,30650.000000,30900.000000,27464.869141,723800
2022-06-15,30900.000000,31125.000000,30525.000000,30575.000000,27175.998047,802000
2022-06-16,30675.000000,30975.000000,30575.000000,30775.000000,27353.765625,761700
2022-06-17,30500.000000,30700.000000,30450.000000,30450.000000,27064.894531,1481400
2022-06-20,30500.000000,30900.000000,30400.000000,30700.000000,27287.103516,570700
2022-06-21,30800.000000,31400.000000,30800.000000,31050.000000,27598.193359,901700
2022-06-22,31050.000000,31275.000000,30850.000000,30975.000000,27531.531250,727800
2022-06-23,31000.000000,31150.000000,30775.000000,30775.000000,27353.765625,812400
2022-06-24,30775.000000,31475.000000,30725.000000,31175.000000,27709.296875,1316300
2022-06-27,31350.000000,31400.000000,30850.000000,31025.000000,27575.972656,728700
2022-06-28,31375.000000,31575.000000,31025.000000,31300.000000,27820.400391,689900
2022-06-29,31300.000000,31375.000000,30725.000000,30850.000000,27420.425781,1282200
2022-06-30,31000.000000,31850.000000,30775.000000,31175.000000,27709.296875,4121500
2022-07-01,31400.000000,31775.000000,31325.000000,31525.000000,28020.388672,1998400
2022-07-04,31525.000000,31700.000000,30700.000000,31575.000000,28064.830078,2495900
2022-07-05,31575.000000,31950.000000,31400.000000,31750.000000,28220.375000,1791000
2022-07-06,31850.000000,31850.000000,31425.000000,31800.000000,28264.818359,1055100
2022-07-07,31800.000000,31950.000000,31725.000000,31775.000000,28242.595703,1454100
2022-07-08,31750.000000,31875.000000,31675.000000,31675.000000,28153.712891,2556000
2022-07-11,29750.000000,29775.000000,29475.000000,29600.000000,28321.152344,3670400
2022-07-12,29600.000000,29725.000000,29425.000000,29525.000000,28249.392578,1444000
2022-07-13,29500.000000,29525.000000,29425.000000,29450.000000,28177.632813,1050800
2022-07-14,29450.000000,29450.000000,29125.000000,29225.000000,27962.353516,1038400
2022-07-15,29250.000000,29500.000000,29150.000000,29175.000000,27914.513672,896400
2022-07-18,29200.000000,29500.000000,29150.000000,29500.000000,28225.472656,551500
2022-07-19,29500.000000,29500.000000,29300.000000,29475.000000,28201.552734,419100
2022-07-20,29475.000000,29700.000000,29400.000000,29700.000000,28416.832031,816700
2022-07-21,29700.000000,29700.000000,29300.000000,29500.000000,28225.472656,896500
2022-07-22,29500.000000,29800.000000,29475.000000,29700.000000,28416.832031,497300
2022-07-25,29700.000000,29725.000000,29400.000000,29400.000000,28129.792969,522000
2022-07-26,29300.000000,29375.000000,28850.000000,28925.000000,27675.314453,2629700
2022-07-27,28925.000000,29050.000000,28300.000000,28800.000000,27555.716797,3000500
2022-07-28,28800.000000,28850.000000,28550.000000,28550.000000,27316.517578,1097000
2022-07-29,28075.000000,28075.000000,27500.000000,27850.000000,26646.759766,4298300
2022-08-01,27850.000000,27850.000000,26600.000000,26625.000000,25474.685547,3519200
2022-08-02,26625.000000,26650.000000,25350.000000,25550.000000,24446.130859,4821800
2022-08-03,25550.000000,25600.000000,25025.000000,25100.000000,24015.572266,2014600
2022-08-04,25200.000000,25700.000000,25100.000000,25675.000000,24565.728516,1440700
2022-08-05,25675.000000,26325.000000,25550.000000,25700.000000,24589.648438,2177700
2022-08-08,25700.000000,25900.000000,25100.000000,25300.000000,24206.931641,1463100
2022-08-09,25325.000000,25525.000000,25250.000000,25500.000000,24398.291016,1057600
2022-08-10,25500.000000,25500.000000,25225.000000,25400.000000,24302.611328,697600
2022-08-11,25400.000000,25475.000000,25250.000000,25300.000000,24206.931641,813900
2022-08-12,25400.000000,25500.000000,25300.000000,25500.000000,24398.291016,522300
2022-08-15,25500.000000,25500.000000,25200.000000,25300.000000,24206.931641,479400
2022-08-16,25325.000000,25375.000000,25200.000000,25300.000000,24206.931641,604900
2022-08-18,25300.000000,25300.000000,25125.000000,25300.000000,24206.931641,837700
2022-08-19,25300.000000,25675.000000,25200.000000,25200.000000,24111.251953,920600
2022-08-22,25200.000000,25300.000000,25025.000000,25200.000000,24111.251953,869000
2022-08-23,25200.000000,25300.000000,25075.000000,25150.000000,24063.412109,968200
2022-08-24,25150.000000,25175.000000,25075.000000,25100.000000,24015.572266,362200
2022-08-25,25225.000000,25225.000000,25050.000000,25050.000000,23967.732422,348300
2022-08-26,25075.000000,25225.000000,25000.000000,25025.000000,23943.812500,1164200
2022-08-29,25025.000000,25250.000000,24650.000000,24650.000000,23585.013672,1266200
2022-08-30,24650.000000,24825.000000,24350.000000,24450.000000,23393.654297,802600
2022-08-31,24450.000000,24450.000000,23725.000000,23725.000000,22699.978516,2216900
2022-09-01,23725.000000,24275.000000,23500.000000,23800.000000,22771.738281,1145100
2022-09-02,23800.000000,24050.000000,23650.000000,23700.000000,22676.058594,579600
2022-09-05,23700.000000,23975.000000,23500.000000,23950.000000,22915.255859,827700
2022-09-06,23900.000000,24200.000000,23825.000000,24200.000000,23154.455078,409900
2022-09-07,24200.000000,24200.000000,23825.000000,24100.000000,23058.775391,438000
2022-09-08,24100.000000,24150.000000,23750.000000,23775.000000,22747.818359,764100
2022-09-09,23775.000000,23850.000000,23675.000000,23700.000000,22676.058594,265800
2022-09-12,23725.000000,24000.000000,23700.000000,23950.000000,22915.255859,607500
2022-09-13,23950.000000,24200.000000,23900.000000,23950.000000,22915.255859,570300
2022-09-14,23950.000000,23950.000000,23625.000000,23675.000000,22652.138672,739100
2022-09-15,23750.000000,23825.000000,23650.000000,23700.000000,22676.058594,812100
2022-09-16,23700.000000,23700.000000,23325.000000,23375.000000,22365.099609,1917900
2022-09-19,23350.000000,23500.000000,23025.000000,23025.000000,22030.220703,936000
2022-09-20,23025.000000,23225.000000,23025.000000,23050.000000,22054.140625,614300
2022-09-21,23050.000000,23100.000000,22850.000000,22900.000000,21910.621094,1076200
2022-09-22,22900.000000,23000.000000,22400.000000,22500.000000,21527.902344,891800
2022-09-23,22500.000000,22550.000000,22300.000000,22300.000000,21336.542969,787900
2022-09-26,22300.000000,23525.000000,22100.000000,23050.000000,22054.140625,1416900
2022-09-27,23000.000000,23125.000000,22675.000000,22850.000000,21862.781250,858500
2022-09-28,22800.000000,25125.000000,22725.000000,24400.000000,23345.814453,6121900
2022-09-29,24525.000000,24800.000000,23200.000000,23225.000000,22221.580078,1619600
2022-09-30,23400.000000,23900.000000,22900.000000,22925.000000,21934.541016,1552600
2022-10-03,22925.000000,23250.000000,22650.000000,22675.000000,21695.341797,541000
2022-10-04,22950.000000,22950.000000,22500.000000,22500.000000,21527.902344,815400
2022-10-05,22500.000000,22975.000000,22500.000000,22625.000000,21647.501953,715800
2022-10-06,22625.000000,22850.000000,22625.000000,22800.000000,21814.941406,515400
2022-10-07,22800.000000,23200.000000,22700.000000,22825.000000,21838.861328,654000
2022-10-10,22825.000000,23175.000000,22725.000000,22750.000000,21767.101563,496200
2022-10-11,22750.000000,22850.000000,22600.000000,22750.000000,21767.101563,507200
2022-10-12,22750.000000,22925.000000,22325.000000,22325.000000,21360.462891,1353200
2022-10-13,22325.000000,22675.000000,22300.000000,22325.000000,21360.462891,786300
2022-10-14,22425.000000,22600.000000,22300.000000,22300.000000,21336.542969,449600
2022-10-17,22300.000000,22300.000000,22075.000000,22100.000000,21145.185547,679300
2022-10-18,22100.000000,22250.000000,22100.000000,22125.000000,21169.105469,324800
2022-10-19,22350.000000,22850.000000,22125.000000,22750.000000,21767.101563,1554000
2022-10-20,22750.000000,24675.000000,22675.000000,24675.000000,23608.933594,4692300
2022-10-21,24500.000000,25000.000000,23875.000000,24875.000000,23800.292969,1879100
2022-10-24,24700.000000,24875.000000,24400.000000,24500.000000,23441.494141,494200
2022-10-25,24400.000000,24500.000000,23750.000000,24100.000000,23058.775391,927400
2022-10-26,24000.000000,25225.000000,24000.000000,25000.000000,23919.892578,2266200
2022-10-27,24900.000000,25750.000000,24825.000000,25475.000000,24374.371094,2545500
2022-10-28,25450.000000,25550.000000,24250.000000,24375.000000,23321.894531,1098700
2022-10-31,24375.000000,24600.000000,23750.000000,24100.000000,23058.775391,1342000
2022-11-01,23900.000000,23900.000000,23075.000000,23075.000000,22078.060547,1174600
2022-11-02,23075.000000,23350.000000,23000.000000,23250.000000,22245.500000,930700
2022-11-03,23275.000000,23350.000000,23000.000000,23275.000000,22269.419922,345500
2022-11-04,23250.000000,23275.000000,22475.000000,22650.000000,21671.421875,1650100
2022-11-07,22650.000000,22700.000000,22325.000000,22675.000000,21695.341797,861300
2022-11-08,22550.000000,22675.000000,22175.000000,22200.000000,21240.865234,1367400
2022-11-09,22200.000000,22600.000000,22150.000000,22600.000000,21623.582031,1065300
2022-11-10,22475.000000,22475.000000,22025.000000,22025.000000,21073.425781,1528300
2022-11-11,22175.000000,22225.000000,21300.000000,21325.000000,20403.667969,3244500
2022-11-14,21325.000000,21900.000000,21325.000000,21425.000000,20499.347656,726800
2022-11-15,21700.000000,21750.000000,21500.000000,21750.000000,20810.306641,543300
2022-11-16,21725.000000,21725.000000,20900.000000,21000.000000,20092.708984,2750700
2022-11-17,21300.000000,21300.000000,20575.000000,20650.000000,19757.830078,1515600
2022-11-18,20650.000000,21350.000000,20650.000000,21075.000000,20164.468750,1267100
2022-11-21,21075.000000,21175.000000,20750.000000,20750.000000,19853.509766,741100
2022-11-22,20750.000000,21075.000000,20750.000000,20775.000000,19877.429688,967900
2022-11-23,20775.000000,21000.000000,20775.000000,20875.000000,19973.109375,501600
2022-11-24,20900.000000,21075.000000,20750.000000,21000.000000,20092.708984,632300
2022-11-25,21100.000000,21525.000000,21000.000000,21450.000000,20523.267578,761000
2022-11-28,21450.000000,21750.000000,21100.000000,21700.000000,20762.466797,1245700
2022-11-29,21700.000000,21850.000000,21450.000000,21450.000000,20523.267578,948700
2022-11-30,21700.000000,21700.000000,19950.000000,19950.000000,19088.074219,28299800
2022-12-01,19950.000000,19950.000000,18575.000000,18900.000000,18083.439453,13991700
2022-12-02,18900.000000,19850.000000,18900.000000,19425.000000,18585.755859,4027100
2022-12-05,19425.000000,19600.000000,18800.000000,18925.000000,18107.359375,2001100
2022-12-06,18925.000000,18950.000000,18600.000000,18725.000000,17916.000000,2011700
2022-12-07,18725.000000,19175.000000,18450.000000,18850.000000,18035.599609,1988200
2022-12-08,18850.000000,19150.000000,18825.000000,18900.000000,18083.439453,1539100
2022-12-09,18900.000000,19075.000000,18800.000000,18800.000000,17987.759766,1358500
2022-12-12,18800.000000,19100.000000,18550.000000,19050.000000,18226.957031,1953400
2022-12-13,19050.000000,19100.000000,18800.000000,18950.000000,18131.279297,1265800
2022-12-14,18950.000000,19275.000000,18900.000000,19175.000000,18346.556641,1526400
2022-12-15,19200.000000,19350.000000,19000.000000,19150.000000,18322.636719,535300
2022-12-16,19150.000000,19250.000000,18800.000000,18800.000000,17987.759766,1937900
2022-12-19,18800.000000,19225.000000,18800.000000,19050.000000,18226.957031,1257400
2022-12-20,19050.000000,19250.000000,18550.000000,18700.000000,17892.080078,1320100
2022-12-21,18700.000000,18725.000000,18250.000000,18250.000000,17461.521484,2208100
2022-12-22,18250.000000,18800.000000,18100.000000,18575.000000,17772.480469,1579900
2022-12-23,18575.000000,19175.000000,18525.000000,18850.000000,18035.599609,853300
2022-12-26,18850.000000,19175.000000,18750.000000,18975.000000,18155.199219,700400
2022-12-27,18975.000000,19125.000000,18550.000000,18550.000000,17748.560547,790100
2022-12-28,18575.000000,18700.000000,18250.000000,18325.000000,17533.281250,864000
2022-12-29,18325.000000,18425.000000,18250.000000,18400.000000,17605.041016,287900
2022-12-30,18400.000000,18400.000000,18000.000000,18000.000000,17222.322266,1043900
2023-01-02,18000.000000,18150.000000,18000.000000,18025.000000,17246.242188,218600
2023-01-03,18050.000000,18075.000000,18000.000000,18000.000000,17222.322266,320200
2023-01-04,18025.000000,18050.000000,17500.000000,17625.000000,16863.523438,1397300
2023-01-05,17650.000000,17650.000000,16500.000000,16600.000000,15882.808594,2318100
2023-01-06,16600.000000,17900.000000,16550.000000,17775.000000,17007.042969,1231100
2023-01-09,17800.000000,18075.000000,17525.000000,17800.000000,17030.962891,678700
2023-01-10,17775.000000,17800.000000,17125.000000,17475.000000,16720.003906,631400
2023-01-11,17475.000000,17600.000000,17225.000000,17275.000000,16528.646484,376100
2023-01-12,17275.000000,17575.000000,17275.000000,17350.000000,16600.404297,279700
2023-01-13,17350.000000,17700.000000,17300.000000,17300.000000,16552.566406,250400
2023-01-16,17300.000000,17325.000000,16725.000000,16925.000000,16193.767578,853500
2023-01-17,16925.000000,17900.000000,16925.000000,17175.000000,16432.966797,1184800
2023-01-18,17250.000000,17400.000000,16950.000000,17025.000000,16289.446289,656200
2023-01-19,17025.000000,17225.000000,17025.000000,17100.000000,16361.206055,646100
2023-01-20,17100.000000,17325.000000,17100.000000,17125.000000,16385.126953,522000
2023-01-24,17250.000000,19300.000000,17125.000000,18800.000000,17987.759766,3410200
2023-01-25,18800.000000,20200.000000,18800.000000,20050.000000,19183.753906,6297800
2023-01-26,20050.000000,22925.000000,20050.000000,22275.000000,21312.625000,9301600
2023-01-27,22275.000000,22825.000000,21600.000000,21900.000000,20953.826172,3299900
2023-01-30,21800.000000,22550.000000,21800.000000,22100.000000,21145.185547,3018800
2023-01-31,22000.000000,23500.000000,22000.000000,23000.000000,22006.300781,5104200
2023-02-01,22900.000000,24150.000000,22900.000000,24000.000000,22963.095703,3867000
2023-02-02,24025.000000,25475.000000,24025.000000,25300.000000,24206.931641,5272200
2023-02-03,25300.000000,25550.000000,23600.000000,23850.000000,22819.578125,4990700
2023-02-06,23700.000000,24450.000000,23000.000000,23300.000000,22293.339844,2311800
2023-02-07,23350.000000,24800.000000,23150.000000,24800.000000,23728.533203,3047800
2023-02-08,24800.000000,25300.000000,24375.000000,25275.000000,24183.011719,2875400
2023-02-09,25275.000000,27450.000000,25025.000000,26950.000000,25785.644531,8392300
2023-02-10,26950.000000,27350.000000,26300.000000,26825.000000,25666.044922,3319100
2023-02-13,26800.000000,27125.000000,26000.000000,26300.000000,25163.726563,2410700
2023-02-14,26350.000000,27250.000000,26325.000000,26650.000000,25498.605469,1520200
2023-02-15,26650.000000,26950.000000,26350.000000,26525.000000,25379.005859,611800
2023-02-16,26525.000000,26825.000000,25850.000000,25875.000000,24757.087891,972200
2023-02-17,25850.000000,26575.000000,25400.000000,26375.000000,25235.486328,2572800
2023-02-20,26400.000000,26725.000000,26175.000000,26325.000000,25187.646484,816100
2023-02-21,26325.000000,27400.000000,26325.000000,27200.000000,26024.843750,3683000
2023-02-22,27200.000000,27200.000000,26025.000000,26050.000000,24924.527344,2255900
2023-02-23,26050.000000,26550.000000,25325.000000,25400.000000,24302.611328,1274300
2023-02-24,25400.000000,26175.000000,25400.000000,26075.000000,24948.447266,962400
2023-02-27,26075.000000,26075.000000,24925.000000,25300.000000,24206.931641,1560900
2023-02-28,25300.000000,25650.000000,24575.000000,25000.000000,23919.892578,2235600
2023-03-01,25000.000000,25250.000000,23550.000000,23900.000000,22867.417969,3408600
2023-03-02,23775.000000,25225.000000,23125.000000,25175.000000,24087.332031,2341600
2023-03-03,25175.000000,26200.000000,25125.000000,25700.000000,24589.648438,2270200
2023-03-06,26050.000000,26900.000000,26025.000000,26600.000000,25450.765625,3660800
2023-03-07,26525.000000,26625.000000,25550.000000,25550.000000,24446.130859,1156400
2023-03-08,25500.000000,26200.000000,25275.000000,26200.000000,25068.046875,1177200
2023-03-09,26200.000000,26450.000000,25475.000000,25800.000000,24685.328125,1656700
2023-03-10,25700.000000,26300.000000,25375.000000,26175.000000,25044.126953,1540500
2023-03-13,25800.000000,26000.000000,25050.000000,25325.000000,24230.851563,1528200
2023-03-14,25325.000000,25350.000000,24600.000000,24600.000000,23537.173828,1558500
2023-03-15,24700.000000,25275.000000,24700.000000,25100.000000,24015.572266,1268900
2023-03-16,25350.000000,25500.000000,24350.000000,25000.000000,23919.892578,1346400
2023-03-17,24850.000000,25500.000000,24850.000000,25500.000000,24398.291016,1316100
2023-03-20,25550.000000,25750.000000,25025.000000,25025.000000,23943.812500,414600
2023-03-21,25125.000000,25125.000000,24300.000000,24450.000000,23393.654297,1267000
2023-03-24,24450.000000,24750.000000,23875.000000,24625.000000,23561.093750,2566800
2023-03-27,24600.000000,25000.000000,24475.000000,24625.000000,23561.093750,1213600
2023-03-28,24800.000000,25600.000000,24750.000000,25600.000000,24493.968750,1600800
2023-03-29,25600.000000,26550.000000,25525.000000,26450.000000,25307.246094,3152600
2023-03-30,26400.000000,27100.000000,26400.000000,26775.000000,25618.205078,3085500
2023-03-31,27000.000000,27025.000000,25525.000000,26000.000000,24876.687500,2351600
2023-04-03,26000.000000,26200.000000,25175.000000,25175.000000,24087.332031,1117000
2023-04-04,25200.000000,25425.000000,24750.000000,25025.000000,23943.812500,1208600
2023-04-05,25025.000000,25375.000000,25025.000000,25150.000000,24063.412109,388900
2023-04-06,25150.000000,25975.000000,25150.000000,25650.000000,24541.808594,1311500
2023-04-10,25675.000000,26000.000000,25450.000000,25475.000000,24374.371094,630000
2023-04-11,25475.000000,25600.000000,25000.000000,25175.000000,24087.332031,905500
2023-04-12,25350.000000,25350.000000,24500.000000,24500.000000,23441.494141,1725400
2023-04-13,24525.000000,24700.000000,24050.000000,24325.000000,23274.054688,1279700
2023-04-14,24350.000000,24675.000000,23900.000000,24600.000000,23537.173828,1502400
2023-04-17,24750.000000,24750.000000,24100.000000,24300.000000,23250.134766,483300
2023-04-18,24300.000000,24700.000000,23800.000000,24700.000000,23632.853516,1068400
2023-04-26,24650.000000,25900.000000,24400.000000,25700.000000,24589.648438,2888500
2023-04-27,25650.000000,26600.000000,25350.000000,26200.000000,25068.046875,3942700
2023-04-28,26200.000000,29350.000000,25900.000000,28450.000000,27220.837891,11811500
2023-05-02,28475.000000,29200.000000,27500.000000,27550.000000,26359.720703,2759800
2023-05-03,27800.000000,28850.000000,27400.000000,28150.000000,26933.798828,2921400
2023-05-04,28000.000000,28750.000000,28000.000000,28075.000000,26862.039063,1772900
2023-05-05,28150.000000,28550.000000,27800.000000,28525.000000,27292.597656,2458600
2023-05-08,28550.000000,28975.000000,28550.000000,28875.000000,27627.476563,2815200
2023-05-09,28875.000000,29000.000000,28600.000000,28825.000000,27579.636719,1719600
2023-05-10,28825.000000,30050.000000,28750.000000,29800.000000,28512.511719,5059900
2023-05-11,29500.000000,29975.000000,28300.000000,28500.000000,27268.677734,4516900
2023-05-12,28400.000000,28550.000000,27450.000000,27850.000000,26646.759766,1957300
2023-05-15,27975.000000,29100.000000,27875.000000,29000.000000,27747.074219,1912600
2023-05-16,29000.000000,29100.000000,28575.000000,28875.000000,27627.476563,1030700
2023-05-17,28800.000000,28950.000000,28325.000000,28700.000000,27460.037109,865100
